Serial Number:20365150 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","EOF"
2020-05-26 08:49:20,60.88,295, , , 
2020-05-26 09:49:20,75.01,"2,273", , , 
2020-05-26 10:49:20,72.77,287, , , 
2020-05-26 11:49:20,69.45,212, , , 
2020-05-26 12:49:20,72.54,243, , , 
2020-05-26 13:49:20,73.93,213, , , 
2020-05-26 14:49:20,76.71,268, , , 
2020-05-26 15:49:20,78.25,370, , , 
2020-05-26 16:49:20,80.95,400, , , 
2020-05-26 17:49:20,82.88,"1,509", , , 
2020-05-26 18:49:20,71.53,106, , , 
2020-05-26 19:49:20,66.74,62, , , 
2020-05-26 20:49:20,58.02,0, , , 
2020-05-26 21:49:20,53.31,0, , , 
2020-05-26 22:49:20,50.99,0, , , 
2020-05-26 23:49:20,53.23,0, , , 
2020-05-27 00:49:20,48.91,0, , , 
2020-05-27 01:49:20,45.74,0, , , 
2020-05-27 02:49:20,45.20,0, , , 
2020-05-27 03:49:20,45.51,0, , , 
2020-05-27 04:49:20,44.20,0, , , 
2020-05-27 05:49:20,42.96,19, , , 
2020-05-27 06:49:20,47.90,102, , , 
2020-05-27 07:49:20,63.58,"1,226", , , 
2020-05-27 08:49:20,68.52,269, , , 
2020-05-27 09:49:20,81.11,461, , , 
2020-05-27 10:49:20,80.95,499, , , 
2020-05-27 11:49:20,77.79,232, , , 
2020-05-27 12:49:20,80.64,363, , , 
2020-05-27 13:49:20,82.19,480, , , 
2020-05-27 14:49:20,77.01,432, , , 
2020-05-27 15:49:20,78.71,455, , , 
2020-05-27 16:49:20,81.65,522, , , 
2020-05-27 17:49:20,77.71,238, , , 
2020-05-27 18:49:20,69.68,31, , , 
2020-05-27 19:49:20,59.72,61, , , 
2020-05-27 20:49:20,56.17,0, , , 
2020-05-27 21:49:20,55.78,0, , , 
2020-05-27 22:49:20,53.77,0, , , 
2020-05-27 23:49:20,53.46,0, , , 
2020-05-28 00:49:20,52.38,0, , , 
2020-05-28 01:49:20,51.45,0, , , 
2020-05-28 02:49:20,50.91,0, , , 
2020-05-28 03:49:20,51.30,0, , , 
2020-05-28 04:49:20,48.67,0, , , 
2020-05-28 05:49:20,47.52,17, , , 
2020-05-28 06:49:20,49.22,95, , , 
2020-05-28 07:49:20,60.34,426, , , 
2020-05-28 08:49:20,65.12,441, , , 
2020-05-28 09:49:20,62.50,334, , , 
2020-05-28 10:49:20,65.97,447, , , 
2020-05-28 11:49:20,66.90,534, , , 
2020-05-28 12:49:20,66.13,370, , , 
2020-05-28 13:49:20,67.36,593, , , 
2020-05-28 14:49:20,71.53,434, , , 
2020-05-28 15:49:20,73.39,341, , , 
2020-05-28 16:49:20,72.69,228, , , 
2020-05-28 17:49:20,78.17,914, , , 
2020-05-28 18:49:20,70.22,151, , , 
2020-05-28 19:49:20,66.28,12, , , 
2020-05-28 20:49:20,63.19,0, , , 
2020-05-28 21:49:20,59.33,0, , , 
2020-05-28 22:49:20,59.10,0, , , 
2020-05-28 23:49:20,59.33,0, , , 
2020-05-29 00:49:20,58.56,0, , , 
2020-05-29 01:49:20,56.09,0, , , 
2020-05-29 02:49:20,51.69,0, , , 
2020-05-29 03:49:20,48.29,0, , , 
2020-05-29 04:49:20,46.67,0, , , 
2020-05-29 05:49:20,46.28,20, , , 
2020-05-29 06:49:20,50.30,118, , , 
2020-05-29 07:49:20,61.42,234, , , 
2020-05-29 08:49:20,70.91,322, , , 
2020-05-29 09:49:20,79.10,"1,095", , , 
2020-05-29 10:49:20,76.94,375, , , 
2020-05-29 11:49:20,74.23,218, , , 
2020-05-29 12:49:20,76.78,242, , , 
2020-05-29 13:49:20,80.26,305, , , 
2020-05-29 14:49:20,83.19,284, , , 
2020-05-29 15:49:20,77.48,162, , , 
2020-05-29 16:49:20,74.85,165, , , 
2020-05-29 17:49:20,73.85,218, , , 
2020-05-29 18:49:20,81.03,212, , , 
2020-05-29 19:49:20,69.76,49, , , 
2020-05-29 20:49:20,65.89,0, , , 
2020-05-29 21:49:20,65.28,0, , , 
2020-05-29 22:49:20,60.57,0, , , 
2020-05-29 23:49:20,58.95,0, , , 
2020-05-30 00:49:20,56.09,0, , , 
2020-05-30 01:49:20,57.01,0, , , 
2020-05-30 02:49:20,61.18,0, , , 
2020-05-30 03:49:20,56.63,0, , , 
2020-05-30 04:49:20,55.39,0, , , 
2020-05-30 05:49:20,51.22,15, , , 
2020-05-30 06:49:20,54.85,130, , , 
2020-05-30 07:49:20,64.35,227, , , 
2020-05-30 08:49:20,75.16,415, , , 
2020-05-30 09:49:20,80.18,571, , , 
2020-05-30 10:49:20,79.87,358, , , 
2020-05-30 11:49:20,75.32,237, , , 
2020-05-30 12:49:20,79.56,238, , , 
2020-05-30 13:49:20,79.95,234, , , 
2020-05-30 14:49:20,78.10,221, , , 
2020-05-30 15:49:20,81.49,401, , , 
2020-05-30 16:49:20,77.86,254, , , 
2020-05-30 17:49:20,71.22,47, , , 
2020-05-30 18:49:20,71.07,19, , , 
2020-05-30 19:49:20,68.67,11, , , 
2020-05-30 20:49:20,65.66,0, , , 
2020-05-30 21:49:20,58.17,0, , , 
2020-05-30 22:49:20,56.24,0, , , 
2020-05-30 23:49:20,56.47,0, , , 
2020-05-31 00:49:20,56.01,0, , , 
2020-05-31 01:49:20,53.69,0, , , 
2020-05-31 02:49:20,51.69,0, , , 
2020-05-31 03:49:20,51.92,0, , , 
2020-05-31 04:49:20,50.37,0, , , 
2020-05-31 05:49:20,48.06,15, , , 
2020-05-31 06:49:20,51.53,133, , , 
2020-05-31 07:49:20,62.34,778, , , 
2020-05-31 08:49:20,72.15,"1,390", , , 
2020-05-31 09:49:20,77.40,866, , , 
2020-05-31 10:49:20,78.33,293, , , 
2020-05-31 11:49:20,78.33,204, , , 
2020-05-31 12:49:20,82.50,263, , , 
2020-05-31 13:49:20,80.88,363, , , 
2020-05-31 14:49:20,82.27,367, , , 
2020-05-31 15:49:20,78.48,226, , , 
2020-05-31 16:49:20,67.98,58, , , 
2020-05-31 17:49:20,79.18,948, , , 
2020-05-31 18:49:20,78.79,302, , , 
2020-05-31 19:49:20,73.08,99, , , 
2020-05-31 20:49:20,65.97,0, , , 
2020-05-31 21:49:20,60.64,0, , , 
2020-05-31 22:49:20,58.71,0, , , 
2020-05-31 23:49:20,58.71,0, , , 
2020-06-01 00:49:20,57.48,0, , , 
2020-06-01 01:49:20,60.10,0, , , 
2020-06-01 02:49:20,57.01,0, , , 
2020-06-01 03:49:20,51.92,0, , , 
2020-06-01 04:49:20,52.54,0, , , 
2020-06-01 05:49:20,51.69,12, , , 
2020-06-01 06:49:20,52.46,133, , , 
2020-06-01 07:49:20,66.90,307, , , 
2020-06-01 08:49:20,74.47,261, , , 
2020-06-01 09:49:20,81.26,354, , , 
2020-06-01 10:49:20,83.89,283, , , 
2020-06-01 11:49:20,82.73,194, , , 
2020-06-01 12:49:20,86.28,401, , , 
2020-06-01 13:49:20,84.51,201, , , 
2020-06-01 14:49:20,88.21,378, , , 
2020-06-01 15:49:20,85.59,235, , , 
2020-06-01 16:49:20,88.44,412, , , 
2020-06-01 17:49:20,90.45,538, , , 
2020-06-01 18:49:20,80.41,237, , , 
2020-06-01 19:49:20,71.61,43, , , 
2020-06-01 20:49:20,67.21,0, , , 
2020-06-01 21:49:20,64.81,0, , , 
2020-06-01 22:49:20,64.81,0, , , 
2020-06-01 23:49:20,62.96,0, , , 
2020-06-02 00:49:20,68.13,0, , , 
2020-06-02 01:49:20,62.50,0, , , 
2020-06-02 02:49:20,59.10,0, , , 
2020-06-02 03:49:20,58.71,0, , , 
2020-06-02 04:49:20,59.87,0, , , 
2020-06-02 05:49:20,58.25,9, , , 
2020-06-02 06:49:20,61.96,120, , , 
2020-06-02 07:49:20,68.37,386, , , 
2020-06-02 08:49:20,78.64,514, , , 
2020-06-02 09:49:20,84.89,677, , , 
2020-06-02 10:49:20,86.82,567, , , 
2020-06-02 11:49:20,83.73,533, , , 
2020-06-02 12:49:20,85.28,534, , , 
2020-06-02 13:49:20,83.81,226, , , 
2020-06-02 14:49:20,85.82,257, , , 
2020-06-02 15:49:20,80.26,74, , , 
2020-06-02 16:49:20,83.50,661, , , 
2020-06-02 17:49:20,78.10,179, , , 
2020-06-02 18:49:20,80.03,211, , , 
2020-06-02 19:49:20,68.91,45, , , 
2020-06-02 20:49:20,60.49,0, , , 
2020-06-02 21:49:20,59.10,0, , , 
2020-06-02 22:49:20,57.79,0, , , 
2020-06-02 23:49:20,56.78,0, , , 
2020-06-03 00:49:20,53.69,0, , , 
2020-06-03 01:49:20,52.54,0, , , 
2020-06-03 02:49:20,51.45,0, , , 
2020-06-03 03:49:20,50.68,0, , , 
2020-06-03 04:49:20,49.29,0, , , 
2020-06-03 05:49:20,48.37,20, , , 
2020-06-03 06:49:20,52.07,107, , , 
2020-06-03 07:49:20,62.19,789, , , 
2020-06-03 08:49:20,69.83,273, , , 
2020-06-03 09:49:20,81.03,779, , , 
2020-06-03 10:49:20,80.64,251, , , 
2020-06-03 11:49:20,82.50,284, , , 
2020-06-03 12:49:20,85.82,227, , , 
2020-06-03 13:49:20,82.73,232, , , 
2020-06-03 14:49:20,83.58,224, , , 
2020-06-03 15:49:20,86.59,451, , , 
2020-06-03 16:49:20,85.12,363, , , 
2020-06-03 17:49:20,75.47,133, , , 
2020-06-03 18:49:20,72.61,129, , , 
2020-06-03 19:49:20,70.84,44, , , 
2020-06-03 20:49:20,64.43,0, , , 
2020-06-03 21:49:20,63.11,0, , , 
2020-06-03 22:49:20,66.20,0, , , 
2020-06-03 23:49:20,64.12,0, , , 
2020-06-04 00:49:20,63.42,0, , , 
2020-06-04 01:49:20,58.87,0, , , 
2020-06-04 02:49:20,53.23,0, , , 
2020-06-04 03:49:20,52.92,0, , , 
2020-06-04 04:49:20,54.00,0, , , 
2020-06-04 05:49:20,51.07,20, , , 
2020-06-04 06:49:20,52.69,108, , , 
2020-06-04 07:49:20,65.05,458, , , 
2020-06-04 08:49:20,74.31,401, , , 
2020-06-04 09:49:20,86.36,332, , , 
2020-06-04 10:49:20,87.90,395, , , 
2020-06-04 11:49:20,85.12,310, , , 
2020-06-04 12:49:20,85.05,525, , , 
2020-06-04 13:49:20,70.53,97, , , 
2020-06-04 14:49:20,81.73,276, , , 
2020-06-04 15:49:20,76.09,338, , , 
2020-06-04 16:49:20,71.38,111, , , 
2020-06-04 17:49:20,75.70,83, , , 
2020-06-04 18:49:20,73.15,86, , , 
2020-06-04 19:49:20,74.78,70, , , 
2020-06-04 20:49:20,66.59,0, , , 
2020-06-04 21:49:20,61.80,0, , , 
2020-06-04 22:49:20,55.86,0, , , 
2020-06-04 23:49:20,60.72,0, , , 
2020-06-05 00:49:20,56.47,0, , , 
2020-06-05 01:49:20,55.39,0, , , 
2020-06-05 02:49:20,60.34,0, , , 
2020-06-05 03:49:20,60.10,0, , , 
2020-06-05 04:49:20,56.17,0, , , 
2020-06-05 05:49:20,52.30,19, , , 
2020-06-05 06:49:20,55.01,151, , , 
2020-06-05 07:49:20,64.12,494, , , 
2020-06-05 08:49:20,73.15,238, , , 
2020-06-05 09:49:20,78.71,267, , , 
2020-06-05 10:49:20,81.18,241, , , 
2020-06-05 11:49:20,80.10,156, , , 
2020-06-05 12:49:20,82.27,228, , , 
2020-06-05 13:49:20,84.43,184, , , 
2020-06-05 14:49:20,90.91,275, , , 
2020-06-05 15:49:20,87.83,272, , , 
2020-06-05 16:49:20,82.03,177, , , 
2020-06-05 17:49:20,73.54,74, , , 
2020-06-05 18:49:20,77.25,143, , , 
2020-06-05 19:49:20,76.86,20, , , 
2020-06-05 20:49:20,73.69,0, , , 
2020-06-05 21:49:20,74.23,0, , , 
2020-06-05 22:49:20,74.16,0, , , 
2020-06-05 23:49:20,72.00,0, , , 
2020-06-06 00:49:20,66.28,0, , , 
2020-06-06 01:49:20,62.42,0, , , 
2020-06-06 02:49:20,60.41,0, , , 
2020-06-06 03:49:20,66.13,0, , , 
2020-06-06 04:49:20,60.80,0, , , 
2020-06-06 05:49:20,57.94,5, , , 
2020-06-06 06:49:20,62.96,26, , , 
2020-06-06 07:49:20,62.42,38, , , 
2020-06-06 08:49:20,62.50,80, , , 
2020-06-06 09:49:20,58.79,93, , , 
2020-06-06 10:49:20,67.83,157, , , 
2020-06-06 11:49:20,70.91,219, , , 
2020-06-06 12:49:20,74.16,384, , , 
2020-06-06 13:49:20,80.49,390, , , 
2020-06-06 14:49:20,84.35,357, , , 
2020-06-06 15:49:20,64.04,49, , , 
2020-06-06 16:49:20,65.89,133, , , 
2020-06-06 17:49:20,69.14,193, , , 
2020-06-06 18:49:20,68.37,146, , , 
2020-06-06 19:49:20,66.13,73, , , 
2020-06-06 20:49:20,59.02,1, , , 
2020-06-06 21:49:20,54.93,0, , , 
2020-06-06 22:49:20,52.23,0, , , 
2020-06-06 23:49:20,49.76,0, , , 
2020-06-07 00:49:20,47.59,0, , , 
2020-06-07 01:49:20,47.13,0, , , 
2020-06-07 02:49:20,47.52,0, , , 
2020-06-07 03:49:20,46.44,0, , , 
2020-06-07 04:49:20,46.20,0, , , 
2020-06-07 05:49:20,44.89,19, , , 
2020-06-07 06:49:20,48.91,85, , , 
2020-06-07 07:49:20,60.57,377, , , 
2020-06-07 08:49:20,66.90,206, , , 
2020-06-07 09:49:20,73.54,919, , , 
2020-06-07 10:49:20,75.01,202, , , 
2020-06-07 11:49:20,75.55,165, , , 
2020-06-07 12:49:20,80.18,292, , , 
2020-06-07 13:49:20,82.11,284, , , 
2020-06-07 14:49:20,82.34,366, , , 
2020-06-07 15:49:20,85.51,297, , , 
2020-06-07 16:49:20,89.29,503, , , 
2020-06-07 17:49:20,84.43,201, , , 
2020-06-07 18:49:20,86.20,237, , , 
2020-06-07 19:49:20,77.56,49, , , 
2020-06-07 20:49:20,74.00,1, , , 
2020-06-07 21:49:20,66.90,0, , , 
2020-06-07 22:49:20,57.17,0, , , 
2020-06-07 23:49:20,53.31,0, , , 
2020-06-08 00:49:20,52.84,0, , , 
2020-06-08 01:49:20,50.68,0, , , 
2020-06-08 02:49:20,48.29,0, , , 
2020-06-08 03:49:20,50.14,0, , , 
2020-06-08 04:49:20,48.67,0, , , 
2020-06-08 05:49:20,47.05,19, , , 
2020-06-08 06:49:20,48.75,92, , , 
2020-06-08 07:49:20,59.56,388, , , 
2020-06-08 08:49:20,67.28,214, , , 
2020-06-08 09:49:20,74.39,755, , , 
2020-06-08 10:49:20,72.38,382, , , 
2020-06-08 11:49:20,70.61,160, , , 
2020-06-08 12:49:20,70.91,178, , , 
2020-06-08 13:49:20,71.38,136, , , 
2020-06-08 14:49:20,72.77,310, , , 
2020-06-08 15:49:20,69.06,115, , , 
2020-06-08 16:49:20,70.30,171, , , 
2020-06-08 17:49:20,72.23,165, , , 
2020-06-08 18:49:20,66.98,196, , , 
2020-06-08 19:49:20,60.64,54, , , 
2020-06-08 20:49:20,58.17,0, , , 
2020-06-08 21:49:20,54.23,0, , , 
2020-06-08 22:49:20,52.38,0, , , 
2020-06-08 23:49:20,46.67,0, , , 
2020-06-09 00:49:20,44.27,0, , , 
2020-06-09 01:49:20,43.04,0, , , 
2020-06-09 02:49:20,42.50,0, , , 
2020-06-09 03:49:20,42.27,0, , , 
2020-06-09 04:49:20,42.27,0, , , 
2020-06-09 05:49:20,42.11,1, , , 
2020-06-09 06:49:20,42.81,11, , , 
2020-06-09 07:49:20,43.96,54, , , 
2020-06-09 08:49:20,48.06,265, , , 
2020-06-09 09:49:20,56.24,362, , , 
2020-06-09 10:49:20,60.03,303, , , 
2020-06-09 11:49:20,61.34,225, , , 
2020-06-09 12:49:20,62.42,204, , , 
2020-06-09 13:49:20,65.82,174, , , 
2020-06-09 14:49:20,68.52,239, , , 
2020-06-09 15:49:20,70.14,337, , , 
2020-06-09 16:49:20,71.30,619, , , 
2020-06-09 17:49:20,72.46,"2,610", , , 
2020-06-09 18:49:20,66.98,211, , , 
2020-06-09 19:49:20,62.11,64, , , 
2020-06-09 20:49:20,54.39,1, , , 
2020-06-09 21:49:20,52.92,0, , , 
2020-06-09 22:49:20,53.39,0, , , 
2020-06-09 23:49:20,57.71,0, , , 
2020-06-10 00:49:20,58.33,0, , , 
2020-06-10 01:49:20,56.78,0, , , 
2020-06-10 02:49:20,53.00,0, , , 
2020-06-10 03:49:20,46.59,0, , , 
2020-06-10 04:49:20,41.65,0, , , 
2020-06-10 05:49:20,40.18,18, , , 
2020-06-10 06:49:20,44.89,92, , , 
2020-06-10 07:49:20,55.93,161, , , 
2020-06-10 08:49:20,64.35,199, , , 
2020-06-10 09:49:20,69.68,240, , , 
2020-06-10 10:49:20,70.91,197, , , 
2020-06-10 11:49:20,69.60,153, , , 
2020-06-10 12:49:20,72.77,196, , , 
2020-06-10 13:49:20,75.47,194, , , 
2020-06-10 14:49:20,78.71,280, , , 
2020-06-10 15:49:20,76.63,340, , , 
2020-06-10 16:49:20,77.25,324, , , 
2020-06-10 17:49:20,84.20,834, , , 
2020-06-10 18:49:20,79.33,249, , , 
2020-06-10 19:49:20,68.98,42, , , 
2020-06-10 20:49:20,63.19,1, , , 
2020-06-10 21:49:20,56.17,0, , , 
2020-06-10 22:49:20,51.53,0, , , 
2020-06-10 23:49:20,48.52,0, , , 
2020-06-11 00:49:20,47.44,0, , , 
2020-06-11 01:49:20,49.29,0, , , 
2020-06-11 02:49:20,45.89,0, , , 
2020-06-11 03:49:20,44.58,0, , , 
2020-06-11 04:49:20,44.66,0, , , 
2020-06-11 05:49:20,42.96,18, , , 
2020-06-11 06:49:20,47.28,74, , , 
2020-06-11 07:49:20,60.72,162, , , 
2020-06-11 08:49:20,70.22,315, , , 
2020-06-11 09:49:20,74.93,227, , , 
2020-06-11 10:49:20,77.25,183, , , 
2020-06-11 11:49:20,76.17,140, , , 
2020-06-11 12:49:20,77.25,162, , , 
2020-06-11 13:49:20,78.79,186, , , 
2020-06-11 14:49:20,79.49,187, , , 
2020-06-11 15:49:20,81.80,205, , , 
2020-06-11 16:49:20,84.51,355, , , 
2020-06-11 17:49:20,89.76,"1,013", , , 
2020-06-11 18:49:20,78.56,137, , , 
2020-06-11 19:49:20,68.37,39, , , 
2020-06-11 20:49:20,59.64,1, , , 
2020-06-11 21:49:20,54.78,0, , , 
2020-06-11 22:49:20,52.30,0, , , 
2020-06-11 23:49:20,51.45,0, , , 
2020-06-12 00:49:20,49.14,0, , , 
2020-06-12 01:49:20,50.22,0, , , 
2020-06-12 02:49:20,47.21,0, , , 
2020-06-12 03:49:20,45.97,0, , , 
2020-06-12 04:49:20,44.81,0, , , 
2020-06-12 05:49:20,43.19,17, , , 
2020-06-12 06:49:20,47.13,74, , , 
2020-06-12 07:49:20,60.10,166, , , 
2020-06-12 08:49:20,69.52,303, , , 
2020-06-12 09:49:20,73.00,266, , , 
2020-06-12 10:49:20,75.55,181, , , 
2020-06-12 11:49:20,76.71,138, , , 
2020-06-12 12:49:20,79.64,165, , , 
2020-06-12 13:49:20,82.57,151, , , 
2020-06-12 14:49:20,86.20,187, , , 
2020-06-12 15:49:20,87.75,194, , , 
2020-06-12 16:49:20,90.68,296, , , 
2020-06-12 17:49:20,92.84,"1,131", , , 
2020-06-12 18:49:20,85.90,206, , , 
2020-06-12 19:49:20,79.02,63, , , 
2020-06-12 20:49:20,73.15,1, , , 
2020-06-12 21:49:20,73.39,0, , , 
2020-06-12 22:49:20,68.75,0, , , 
2020-06-12 23:49:20,63.35,0, , , 
2020-06-13 00:49:20,59.33,0, , , 
2020-06-13 01:49:20,56.78,0, , , 
2020-06-13 02:49:20,52.54,0, , , 
2020-06-13 03:49:20,50.06,0, , , 
2020-06-13 04:49:20,48.91,0, , , 
2020-06-13 05:49:20,50.06,19, , , 
2020-06-13 06:49:20,57.40,146, , , 
2020-06-13 07:49:20,63.96,180, , , 
2020-06-13 08:49:20,68.21,299, , , 
2020-06-13 09:49:20,72.84,"1,267", , , 
2020-06-13 10:49:20,76.17,309, , , 
2020-06-13 11:49:20,77.40,268, , , 
2020-06-13 12:49:20,78.33,253, , , 
2020-06-13 13:49:20,77.94,328, , , 
2020-06-13 14:49:20,82.27,367, , , 
2020-06-13 15:49:20,76.78,67, , , 
2020-06-13 16:49:20,65.59,283, , , 
2020-06-13 17:49:20,80.95,"1,187", , , 
2020-06-13 18:49:20,70.84,131, , , 
2020-06-13 19:49:20,67.21,25, , , 
2020-06-13 20:49:20,64.35,0, , , 
2020-06-13 21:49:20,61.88,0, , , 
2020-06-13 22:49:20,60.95,0, , , 
2020-06-13 23:49:20,68.06,0, , , 
2020-06-14 00:49:20,71.84,0, , , 
2020-06-14 01:49:20,66.28,0, , , 
2020-06-14 02:49:20,66.20,0, , , 
2020-06-14 03:49:20,66.13,0, , , 
2020-06-14 04:49:20,63.19,0, , , 
2020-06-14 05:49:20,62.34,11, , , 
2020-06-14 06:49:20,62.57,87, , , 
2020-06-14 07:49:20,71.07,186, , , 
2020-06-14 08:49:20,76.32,264, , , 
2020-06-14 09:49:20,81.18,985, , , 
2020-06-14 10:49:20,82.65,234, , , 
2020-06-14 11:49:20,82.88,204, , , 
2020-06-14 12:49:20,84.58,147, , , 
2020-06-14 13:49:20,83.96,220, , , 
2020-06-14 14:49:20,87.21,253, , , 
2020-06-14 15:49:20,87.67,266, , , 
2020-06-14 16:49:20,87.83,140, , , 
2020-06-14 17:49:20,79.49,174, , , 
2020-06-14 18:49:20,83.27,202, , , 
2020-06-14 19:49:20,78.25,63, , , 
2020-06-14 20:49:20,69.99,1, , , 
2020-06-14 21:49:20,63.04,0, , , 
2020-06-14 22:49:20,58.33,0, , , 
2020-06-14 23:49:20,65.82,0, , , 
2020-06-15 00:49:20,62.81,0, , , 
2020-06-15 01:49:20,59.41,0, , , 
2020-06-15 02:49:20,60.72,0, , , 
2020-06-15 03:49:20,53.23,0, , , 
2020-06-15 04:49:20,47.21,0, , , 
2020-06-15 05:49:20,45.74,17, , , 
2020-06-15 06:49:20,49.91,111, , , 
2020-06-15 07:49:20,62.88,283, , , 
2020-06-15 08:49:20,72.46,393, , , 
2020-06-15 09:49:20,76.32,418, , , 
2020-06-15 10:49:20,78.48,391, , , 
2020-06-15 11:49:20,80.41,257, , , 
2020-06-15 12:49:20,80.18,253, , , 
2020-06-15 13:49:20,82.42,184, , , 
2020-06-15 14:49:20,86.13,216, , , 
2020-06-15 15:49:20,88.06,215, , , 
2020-06-15 16:49:20,91.15,283, , , 
2020-06-15 17:49:20,92.07,790, , , 
2020-06-15 18:49:20,82.03,196, , , 
2020-06-15 19:49:20,78.10,86, , , 
2020-06-15 20:49:20,79.10,1, , , 
2020-06-15 21:49:20,75.70,0, , , 
2020-06-15 22:49:20,69.22,0, , , 
2020-06-15 23:49:20,62.03,0, , , 
2020-06-16 00:49:20,59.10,0, , , 
2020-06-16 01:49:20,55.24,0, , , 
2020-06-16 02:49:20,54.31,0, , , 
2020-06-16 03:49:20,51.69,0, , , 
2020-06-16 04:49:20,53.62,0, , , 
2020-06-16 05:49:20,50.61,13, , , 
2020-06-16 06:49:20,54.39,114, , , 
2020-06-16 07:49:20,65.05,247, , , 
2020-06-16 08:49:20,74.31,507, , , 
2020-06-16 09:49:20,80.64,"1,310", , , 
2020-06-16 10:49:20,85.59,274, , , 
2020-06-16 11:49:20,87.83,298, , , 
2020-06-16 12:49:20,86.90,252, , , 
2020-06-16 13:49:20,86.20,359, , , 
2020-06-16 14:49:20,84.51,220, , , 
2020-06-16 15:49:20,86.28,191, , , 
2020-06-16 16:49:20,87.52,357, , , 
2020-06-16 17:49:20,78.95,131, , , 
2020-06-16 18:49:20,85.28,233, , , 
2020-06-16 19:49:20,75.24,62, , , 
2020-06-16 20:49:20,66.28,1, , , 
2020-06-16 21:49:20,61.49,0, , , 
2020-06-16 22:49:20,62.65,0, , , 
2020-06-16 23:49:20,61.80,0, , , 
2020-06-17 00:49:20,55.62,0, , , 
2020-06-17 01:49:20,55.01,0, , , 
2020-06-17 02:49:20,56.47,0, , , 
2020-06-17 03:49:20,51.22,0, , , 
2020-06-17 04:49:20,48.83,0, , , 
2020-06-17 05:49:20,47.52,12, , , 
2020-06-17 06:49:20,51.22,75, , , 
2020-06-17 07:49:20,62.50,178, , , 
2020-06-17 08:49:20,70.30,268, , , 
2020-06-17 09:49:20,74.54,282, , , 
2020-06-17 10:49:20,76.17,188, , , 
2020-06-17 11:49:20,77.40,142, , , 
2020-06-17 12:49:20,80.41,163, , , 
2020-06-17 13:49:20,83.89,172, , , 
2020-06-17 14:49:20,87.67,223, , , 
2020-06-17 15:49:20,90.76,274, , , 
2020-06-17 16:49:20,90.30,258, , , 
2020-06-17 17:49:20,80.49,152, , , 
2020-06-17 18:49:20,77.86,215, , , 
2020-06-17 19:49:20,78.87,74, , , 
2020-06-17 20:49:20,73.77,1, , , 
2020-06-17 21:49:20,66.51,0, , , 
2020-06-17 22:49:20,62.34,0, , , 
2020-06-17 23:49:20,62.73,0, , , 
2020-06-18 00:49:20,61.88,0, , , 
2020-06-18 01:49:20,54.78,0, , , 
2020-06-18 02:49:20,53.77,0, , , 
2020-06-18 03:49:20,50.06,0, , , 
2020-06-18 04:49:20,47.13,0, , , 
2020-06-18 05:49:20,47.05,11, , , 
2020-06-18 06:49:20,49.14,81, , , 
2020-06-18 07:49:20,58.33,225, , , 
2020-06-18 08:49:20,61.49,281, , , 
2020-06-18 09:49:20,66.67,333, , , 
2020-06-18 10:49:20,66.28,219, , , 
2020-06-18 11:49:20,65.35,167, , , 
2020-06-18 12:49:20,67.98,198, , , 
2020-06-18 13:49:20,64.35,206, , , 
2020-06-18 14:49:20,61.96,114, , , 
2020-06-18 15:49:20,55.78,145, , , 
2020-06-18 16:49:20,53.54,47, , , 
2020-06-18 17:49:20,51.61,9, , , 
2020-06-18 18:49:20,51.53,14, , , 
2020-06-18 19:49:20,51.15,3, , , 
2020-06-18 20:49:20,51.22,0, , , 
2020-06-18 21:49:20,51.76,0, , , 
2020-06-18 22:49:20,52.23,0, , , 
2020-06-18 23:49:20,49.83,0, , , 
2020-06-19 00:49:20,49.76,0, , , 
2020-06-19 01:49:20,49.22,0, , , 
2020-06-19 02:49:20,50.14,0, , , 
2020-06-19 03:49:20,50.84,0, , , 
2020-06-19 04:49:20,51.30,0, , , 
2020-06-19 05:49:20,50.30,3, , , 
2020-06-19 06:49:20,50.37,17, , , 
2020-06-19 07:49:20,52.69,109, , , 
2020-06-19 08:49:20,57.86,269, , , 
2020-06-19 09:49:20,58.56,100, , , 
2020-06-19 10:49:20,63.89,339, , , 
2020-06-19 11:49:20,60.41,160, , , 
2020-06-19 12:49:20,65.82,322, , , 
2020-06-19 13:49:20,68.13,389, , , 
2020-06-19 14:49:20,54.78,119, , , 
2020-06-19 15:49:20,56.40,124, , , 
2020-06-19 16:49:20,59.56,237, , , 
2020-06-19 17:49:20,60.34,575, , , 
2020-06-19 18:49:20,64.58,119, , , 
2020-06-19 19:49:20,60.95,75, , , 
2020-06-19 20:49:20,55.93,2, , , 
2020-06-19 21:49:20,52.15,0, , , 
2020-06-19 22:49:20,49.60,0, , , 
2020-06-19 23:49:20,47.67,0, , , 
2020-06-20 00:49:20,46.74,0, , , 
2020-06-20 01:49:20,45.12,0, , , 
2020-06-20 02:49:20,43.50,0, , , 
2020-06-20 03:49:20,41.80,0, , , 
2020-06-20 04:49:20,41.18,0, , , 
2020-06-20 05:49:20,40.80,15, , , 
2020-06-20 06:49:20,44.20,64, , , 
2020-06-20 07:49:20,57.63,163, , , 
2020-06-20 08:49:20,67.90,372, , , 
2020-06-20 09:49:20,72.61,361, , , 
2020-06-20 10:49:20,72.15,272, , , 
2020-06-20 11:49:20,73.23,123, , , 
